"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,16145.25,49209.6666666667,1.34416666666667,0.00753708405477638,0.0334419192773692,0.015873416611805,0.00812430157383696,0.607179053129661,0.00419679682252397,0.00627823081584071,0.00552341193631897,0.0006925944042741,0.0087188467442044,0.0470931589070854,0.0247975739016933,0.199898232675913,0.19989823275,0.00271848822803511,0.0097093505713065,0.00608670714173185,0.00150699744344054,0.110584408377921,0.00302022544251785,0.00211735449449639,0.00161799843563516,0.00087047474035223,0.00236102472499068,0.00961181797052407,0.00615377136918193,0.00903294355437157,0.00903294357113845,7746.307975,19806.58483,2780.927179,509.8802514,25321.34917,8.041928644,8.769207812,43.74139458,42.59030524,30.00680597,201.9638553,18.09041528,36.81900645,230.8399776,186.1818974,39.76725866,3.977065961,194.9743886,0.101328301,0.211337908,0.209958694,0.234246679,0.483109576,2.746708433,0.063316453,3.681900645
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,18131,55430.9166666667,1.35583333333333,0.00288229152061386,0.0154164266123056,0.00857673155311931,0.00454191816436857,0.60185913444454,0.00468157810818371,0.0059679337215822,0.00346879566553202,0.00009329832598479,0.00563573412178556,0.026914083338364,0.0235241384760354,0.180753975459197,0.180753975416667,0.00073037943321397,0.00253711944232852,0.0045419995851455,0.00124184561541681,0.175238081966593,0.00248879423615024,0.00129814441223303,0.00183662125566867,0.000147155568026,0.00311189530148881,0.00644661053683694,0.00374483344681334,0.00998347603803514,0.0099834761180887,8706.157013,23961.57686,2482.596033,510.7720501,30348.25974,8.722415009,8.979833284,34.73791874,44.27594323,30.61922635,256.1176349,12.6893661,41.3738341,221.1363881,191.6926149,49.15540146,2.24739702,264.0298597,0.070651562,0.241557515,0.340431604,0.509173347,0.814471421,1.075694066,0.16115495,4.13738341
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,20091.0833333333,59727.9166666667,1.35,0.00263885760818558,0.0143902931942642,0.00582591581374375,0.00400203072231838,0.496796587422656,0.00450332766121463,0.00621594770476919,0.00497339358471807,0.0001870359193471,0.00422267259398807,0.0218018007371546,0.0217778828137189,0.17793093803791,0.177930938083333,0.00093477317816532,0.00300094448822681,0.00196595189059012,0.00097482093877408,0.083066844631704,0.00182892413313122,0.00064156842638119,0.00144539315884943,0.00036517490673072,0.00254997467098131,0.00325787020179001,0.00335647317372565,0.00451591517830874,0.00451591526698096,6598.380417,19881.77207,2488.325779,425.6460716,27170.31131,6.251857157,8.651530736,40.88974473,38.26194334,22.88497366,217.7898692,15.7899099,26.73751232,137.9061507,65.60984782,20.15543881,6.895466359,309.741549,0.096903786,0.255220157,0.249427443,0.566276761,0.157906318,1.350297189,0.203689838,2.673751232
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,17799.3333333333,47476.5833333333,1.31666666666667,0.00231829219822249,0.0136363278271336,0.00552063438895633,0.00380812446387841,0.222524031644431,0.00238086553211924,0.00550325616933539,0.0035364927524932,0.00023645909533442,0.00404799728334464,0.0280167696269805,0.0224820888562797,0.178880946663809,0.178880946666667,0.00054315791414622,0.00116670598120314,0.0014739657460944,0.00076621622923061,0.0142899021833543,0.00119697917187886,0.00100186158293752,0.00195766143645879,0.00044310147455839,0.00195463362663619,0.00399087922242351,0.00345383854236043,0.00590696252095319,0.00590696245974207,4618.995032,16479.65741,1575.735639,285.4554922,13872.977,5.871694204,11.09571628,27.8525667,30.62449678,17.215285,199.578966,9.92564195,24.29736534,122.8652679,75.80642407,15.59978283,3.882194694,234.4533113,0.029358471,0.335090632,0.35929811,0.275620471,0.129114638,1.576673831,0.11116719,2.429736534
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,17684.75,46879.25,1.33333333333333,0.00201655379488215,0.0119002432446686,0.00464170196598932,0.00344272377611478,0.19698887578328,0.00553586212770033,0.00616242364858822,0.00490606598467808,0.00052862599102547,0.003965090421594,0.0319525104966113,0.0242859149129227,0.183302172339974,0.183302172416667,0.00053872805721135,0.00174386393640764,0.00105685325993495,0.00063555575969482,0.0254344885959359,0.00147892334782687,0.00139161712497646,0.00104703494389037,0.00075102302337798,0.00207958750140852,0.00501566368538764,0.00417887489060203,0.0076726180894674,0.00767261806353377,3415.579205,10723.74092,1161.29693,213.0614752,10017.06936,4.139917554,5.323592416,16.00316636,21.4504263,12.67297664,119.2508257,6.298210275,31.01118031,69.67781578,15.01323728,11.14845052,1.363593441,131.2236086,0.052576953,0.062818391,0.17603483,0.265985286,0.01647487,0.643954459,0.021413915,3.101118031
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,17870.5,47524.6666666667,1.28416666666667,0.0021973402769674,0.0128930776299237,0.00586644451029155,0.00358720045957923,0.241841066693528,0.00453397783877878,0.00629994404502872,0.00401683974683992,0.00033350029208601,0.00329383945970786,0.0275628105550814,0.0207625333277334,0.180336404187984,0.18033640425,0.00054702018717695,0.00135182725928783,0.00170111295838801,0.00082296686813575,0.0241680385716657,0.00195556734240245,0.00104391330193968,0.00140195158402238,0.00067916412283156,0.00267552969617823,0.00501594266710993,0.00276785652418316,0.00827238140107483,0.00827238141136432,4921.529077,16718.31854,1911.570392,318.8247,18126.438,5.075843538,8.253068077,36.18123,34.30741154,16.21679654,197.3571738,10.43275985,19.89352741,148.6301781,180.5578402,23.70347286,5.61131472,242.8942692,0.092380352,0.149380532,0.137488674,0.161244834,0.37298632,0.967050152,0.040687763,1.989352741
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,17555.4545454545,46970.4545454545,1.42727272727273,0.00168588005994824,0.0111889083538872,0.0045254648061608,0.00393540252349086,0.266176272951862,0.0025638379144021,0.00623622832372559,0.00397227560614106,0.00013135601141405,0.00539380500546965,0.0312079781306972,0.0220350125662731,0.178287780389719,0.178287780454545,0.00066643323478854,0.00302362628792473,0.00199451572810214,0.00135993643055712,0.0493797580796936,0.0013376550407087,0.00105835916623982,0.00130664344294165,0.00026711379284358,0.00231385232276591,0.00400998822515167,0.00274494200786764,0.00458270538412493,0.00458270544758877,7273.786524,20223.29166,2382.409952,443.5927218,18736.05749,6.595896427,10.60653138,35.46679751,37.68347236,25.92994062,220.559147,10.79469099,30.85010838,336.7763161,202.2329166,38.35680023,9.58160279,219.2118727,0.11081106,0.328802473,0.539095322,0.844109781,0.739003308,3.021660314,0.138172045,3.085010838
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,17671.8333333333,46547.6666666667,1.27583333333333,0.00150632677915916,0.0108684956857068,0.00409568303132859,0.00293271159306951,0.194558346817857,0.00338990287983794,0.00616662476068762,0.00504530896443118,0.00023229375165996,0.00377142083331499,0.0312513997528957,0.0231373922220075,0.182009143759059,0.182009143666667,0.00040685559422986,0.00183590029741817,0.00200264242141216,0.00071418667959817,0.0329413305570109,0.00167722981580362,0.00099506411596215,0.00144199908842169,0.00062864984660411,0.00185969602664911,0.00558249476525112,0.0042040337694465,0.00358285637254714,0.00358285633533958,5415.67046,17750.4328,1894.366875,330.5850441,13972.31801,6.245626149,8.570619866,35.40585383,37.52964617,20.04468741,211.7085625,11.40700042,27.0545809,155.9713092,209.455107,25.95282619,1.454574194,76.84774904,0.014989503,0.118274554,0.400086148,0.240189735,0.567264654,0.296391987,0.087833903,2.70545809
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,15943.9090909091,51358.6363636364,1.34909090909091,0.00720038398310064,0.0346857401432134,0.018600047240928,0.0117977857549594,0.821262785725769,0.00593003033916233,0.00633193328578241,0.00513257499030033,0.00044238574037409,0.00912392313377148,0.0582838745638859,0.0240793237529132,0.214371470057462,0.21437147,0.00111435471774113,0.0043519680373044,0.00324882139824936,0.0010884787862259,0.0690594785704349,0.00214134372387197,0.00137720438698382,0.00185495496752542,0.00077722025433716,0.00267359260699621,0.00467182387184749,0.00486610901846104,0.00904689115761554,0.00904689117844741,8945.422022,26370.11281,3316.178876,654.0897303,29131.62831,11.02836,12.14358742,49.15261573,53.75514157,36.0531191,255.3811775,18.6667827,43.90873382,111.8177753,58.01424818,18.57060171,4.251583247,367.0585168,0.101460912,0.338806089,0.407966711,0.73644544,0.504743667,0.817219768,0.104533983,4.390873382
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,17513.2307692308,53067,1.37923076923077,0.00476616516087668,0.0252471475264159,0.0112771937982484,0.00707907270826405,0.594421722616241,0.00418201401330921,0.00648319672051876,0.00539150870784255,0.00054970565626553,0.00749808805552827,0.0463121386652217,0.0248990788496527,0.200281993332934,0.200281993230769,0.00161014350569047,0.00488738545559154,0.00442906800067444,0.00120235136286586,0.120380753859739,0.00265222052763678,0.00118758589933049,0.00186721677079799,0.00108700362928213,0.00260899082598973,0.00978868481610252,0.00689041603206589,0.00739941948633467,0.00739941947063828,8976.759109,26667.54291,2867.600154,567.7982591,22528.01628,9.134399757,7.820727692,39.76047449,44.16857409,32.92937976,253.6262866,14.95542664,51.53906898,182.2282099,424.0139323,48.17568258,8.346634409,74.34245371,0.033797279,0.171273936,0.397604745,0.295929446,0.625658215,2.967427554,0.216853686,5.153906898
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,19630.1538461538,52476.3076923077,1.31846153846154,0.0024784851556787,0.0137159288056624,0.00550120171222762,0.00437014299144686,0.251110034880841,0.00407695120781936,0.00591271331805485,0.00366066719722762,0.00005081817257851,0.00365829000257249,0.0264508475691225,0.022765025810466,0.178004605815339,0.178004605923077,0.00044584131180672,0.00173086507802598,0.00128012509459642,0.00081457920341646,0.0250060049498678,0.00197976789627784,0.00117218121400104,0.00125144880223118,0.000006878167364215,0.00196619414922691,0.00366015331004921,0.00250394133393822,0.00454971210796505,0.00454971204769889,5721.295663,19173.11646,1937.934236,360.8953237,16524.5867,5.668266146,7.733471223,34.52810771,29.23988643,20.28673632,218.7762183,9.993117862,22.75250175,207.6830326,243.4985791,25.58073192,6.820921619,115.6721069,0.064051407,0.12373554,0.252055186,0.245615046,0.730322508,2.472171267,0.109924296,2.275250175
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,18939.2307692308,47732.7692307692,1.34538461538462,0.00138303611261697,0.00887980794585105,0.00484849669868288,0.00262343042961727,0.134538828180619,0.00186200305507153,0.00566482208239818,0.00398618455648854,0.00005081817257851,0.00207373919713078,0.0221356821714212,0.0225693332081638,0.170673390276568,0.170673390230769,0.00048351879744764,0.00191488465626345,0.00589077610479003,0.00128798646989786,0.039134129699418,0.00110345686644597,0.00100948059788083,0.0008550528491561,0.000006878167364215,0.001311272153788,0.00560802511271027,0.00345043114336903,0.0065099941256474,0.00650999420347503,6594.697268,20274.4736,2422.968415,431.4287933,17616.22911,7.144032067,7.374484715,40.65077512,32.82610384,24.33687143,219.7339196,20.92027695,29.03795177,79.79583695,85.15278913,22.04901258,3.580858984,348.8013364,0.087157191,0.076694641,0.219514186,0.403761077,0.484303741,1.186563166,0.115061523,2.903795177
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,0.00144621908193427,0.00981310018167592,0.00316378900362048,0.00270564322447625,0.175591852595757,0.00309031017865718,0.00583546830820695,0.00422849532017491,0.00018230796868058,0.00245204834410159,0.0221129589421103,0.0215988199964051,0.168447439816304,0.1684474398125,0.00048700155505033,0.00253852887771123,0.00107124964932512,0.00085910879148457,0.0372594692539474,0.00166823867008308,0.00131180082024141,0.00125372780647372,0.00049144286618782,0.00194171881699479,0.00404296379009384,0.00224335429467075,0.00428133582154272,0.0042813358626073,5009.073815,15679.13954,1886.233337,299.9841868,15409.2047,5.39869674,7.652397974,44.99762802,66.23589727,17.07719827,188.3177471,7.331532035,23.17770367,164.2976211,25.08662327,4.904206677,2.93984503,118.6508762,0.062085013,0.179066113,0.350981499,0.437156922,0.285189211,1.902009246,0.072582167,2.317770367
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,16921.6153846154,49881.4615384615,1.32461538461538,0.00584063789992973,0.0279658448138909,0.0117271394943099,0.00764064222167055,0.492370013834858,0.00294881814922505,0.00601744124123783,0.00464748026976188,0.00072309255876324,0.00655464895214542,0.0456912979657183,0.0244386126880843,0.195670323984223,0.195670323846154,0.0036840966261841,0.0127776110911282,0.00588603238232522,0.0035089898032108,0.147131152816769,0.00211659485532231,0.00070288031071043,0.00136206305522631,0.00077156997548393,0.00478295185778851,0.0198728784263111,0.00507724618305976,0.0216175782477032,0.0216175782782549,7175.3422,23770.8588,2339.38198,436.78518,17175.5766,7.2536503,6.6532882,28.9478943,36.659792,24.826568,254.965373,15.9139461,36.17742954,244.679169,204.4293857,29.71015115,0.960927396,190.6489003,0.028289236,0.035262427,0.358953889,0.454581421,0.44191291,0.790392656,0.165505039,3.617742954
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,19878.1666666667,52794.5833333333,1.33,0.00119151819632707,0.00920143807668087,0.00333128590517945,0.00240423236052419,0.233766253487662,0.00390797465731026,0.00603560616929757,0.00277046201397301,0.00005081817257851,0.00204251457545643,0.0175416353537094,0.0214328672650464,0.168132582743057,0.168132582666667,0.00046618870903668,0.00123312091780361,0.00078717683445445,0.0004986279309572,0.044474686599413,0.00150954878669575,0.0011538221894377,0.00140890510394751,0.000006878167364215,0.00191002274971232,0.00224306168542162,0.00255271890477611,0.00547260931013124,0.00547260939346281,6260.84885,19931.45628,1783.788743,323.6804956,29105.71327,7.23671292,8.016836814,31.06311504,39.88560708,19.90308814,231.5407717,9.931686372,23.1665181,155.2690515,131.5476115,37.28118474,0.906305388,436.5856991,0.149799957,0.254133727,0.086976722,0.570364181,0.256749837,1.088241627,0.134077766,2.31665181
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,21778.75,54049.75,1.33416666666667,0.00089861770382191,0.00685610498764602,0.0015728174309983,0.0011537687183805,0.112329442594434,0.00231496380306289,0.00540107665701719,0.00344253013467335,0.00005081817257851,0.00111253225985307,0.00929583076568143,0.0226523402867199,0.157741404235431,0.157741404333333,0.00036791587847094,0.00139648142071578,0.00070903641877809,0.00073939845345253,0.0531037992468421,0.00123094631644887,0.00109399052521088,0.00126246618884035,0.000006878167364215,0.00124279621159995,0.0034097651018452,0.00255801019088817,0.00638421363079776,0.00638421357933104,5656.960644,21097.44306,2617.070294,421.6584628,12943.05626,5.413025996,7.99757167,27.88986141,25.82803284,18.26896274,237.9234012,19.67739493,24.02293655,182.7198288,554.8627524,65.68846437,14.1255585,174.7312595,0.123958295,0.125561875,0.806016995,0.604375968,0.575472326,7.232871397,0.558838016,2.402293655
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,20312.9285714286,50184.4285714286,1.25857142857143,0.00096387569121502,0.00885955657493504,0.00174061466021974,0.00138012762537523,0.0696842289374881,0.00168258439009585,0.00527852955028278,0.00252768640432059,0.00010114333283225,0.00154866469541329,0.0164265528758977,0.0216862258294637,0.163619123483221,0.163619123642857,0.00061493444209343,0.00140929478628005,0.00062357271133836,0.0007254589599771,0.0169737306026167,0.00088005198550384,0.00074738631738202,0.00081902985591909,0.00016291626143902,0.00139860548253926,0.00360544483530148,0.00323402536683988,0.00546713749434331,0.00546713756108525,3648.143898,15108.07419,1282.645911,195.5844371,7988.703067,3.181449904,6.481861022,25.96709783,17.02060447,10.8681745,200.4648971,7.802635527,15.44962422,92.29804061,273.4561428,9.74810892,3.051117218,69.50171668,0.041995139,0.25279258,0.067514454,0.095315385,0.236926204,2.10488142,0.140447439,1.544962422
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,21612.3846153846,53592,1.34538461538462,0.00062186861795626,0.00601312306688636,0.00076104767204917,0.00053703332932403,0.0596451516202559,0.00306139514811332,0.00492379284194317,0.00361865131774601,0.00010032126226475,0.00105575899667142,0.00898391800741131,0.0239665633441539,0.155899836128162,0.155899836230769,0.00035623406358913,0.00125736219860378,0.00042187178201669,0.00041406603730833,0.0201848401635438,0.00137533051450779,0.00078812656801828,0.00106714941167276,0.00017848592815764,0.00125712333049763,0.00312312322937159,0.00198486698692953,0.00480362335620473,0.00480362336219416,5049.87496,16222.83208,1694.217096,259.3390696,12805.9724,4.0172756,6.76410592,22.2037868,20.90723648,15.70363184,201.5309088,6.75540424,19.87159939,82.31296185,115.1821078,25.58267815,3.060201021,112.6925571,0.092397339,0.082522092,0.057729846,0.288519863,0.348620627,1.61224727,0.132405923,1.987159939
