"Site","depth","SH20_age","Ti","Ca","Sr","Ti_pred_cps","Ti_ppm_PLS_cps","Ti_upper_PLS_cps","Ti_lower_PLS_cps"
"HER42PB",128.7,1241.81,37,174,302,1185.88807796655,1185.88807796655,2999.8165510138,-628.040395080712
"HER42PB",128.8,1242.82,37,213,350,1235.08769329209,1235.08769329209,3049.01616633934,-578.840779755169
"HER42PB",128.9,1243.82,40,337,517,1443.50576920868,1443.50576920868,3257.43424225593,-370.42270383858
"HER42PB",129,1244.83,37,341,653,1765.04500094855,1765.04500094855,3578.97347399581,-48.8834720987047
"HER42PB",129.1,1245.84,23,273,507,1448.85919006393,1448.85919006393,3262.78766311119,-365.069282983327
"HER42PB",129.2,1246.85,68,307,380,1297.2754410605,1297.2754410605,3111.20391410775,-516.653031986759
"HER42PB",129.3,1247.86,39,370,475,1270.67259427573,1270.67259427573,3084.60106732299,-543.255878771523
"HER42PB",129.4,1248.87,15,274,211,655.71331742135,655.71331742135,2469.64179046861,-1158.21515562591
"HER42PB",129.5,1249.87,20,250,148,566.588166288711,566.588166288711,2380.51663933597,-1247.34030675855
"HER42PB",129.6,1250.88,63,213,339,1341.98557078925,1341.98557078925,3155.91404383651,-471.942902258005
"HER42PB",129.7,1251.89,57,231,534,1771.44600862428,1771.44600862428,3585.37448167153,-42.4824644229784
"HER42PB",129.8,1252.9,61,230,457,1598.97942094629,1598.97942094629,3412.90789399355,-214.949052100966
"HER42PB",129.9,1253.91,61,271,285,1087.16485210598,1087.16485210598,2901.09332515323,-726.763620941281
"HER42PB",130,1254.92,23,240,278,930.014809917653,930.014809917653,2743.94328296491,-883.913663129604
"HER42PB",130.1,1255.95,54,301,201,782.40730091468,782.40730091468,2596.33577396194,-1031.52117213258
"HER42PB",130.2,1256.98,36,308,443,1289.14803112239,1289.14803112239,3103.07650416965,-524.780441924862
"HER42PB",130.3,1258.02,45,297,276,933.172770906627,933.172770906627,2747.10124395388,-880.75570214063
"HER42PB",130.4,1259.05,71,312,414,1389.67224217162,1389.67224217162,3203.60071521888,-424.256230875637
"HER42PB",130.5,1260.08,75,302,325,1203.51356830848,1203.51356830848,3017.44204135574,-610.414904738774
"HER42PB",130.6,1261.12,75,291,444,1525.38179759767,1525.38179759767,3339.31027064493,-288.546675449587
"HER42PB",130.7,1262.15,55,313,376,1208.62374289114,1208.62374289114,3022.55221593839,-605.30473015612
"HER42PB",130.8,1263.18,58,376,534,1507.47394442446,1507.47394442446,3321.40241747171,-306.454528622799
"HER42PB",130.9,1264.21,98,371,770,2321.91552502778,2321.91552502778,4135.84399807503,507.98705198052
"HER42PB",131,1265.25,53,368,746,2033.44411682747,2033.44411682747,3847.37258987473,219.515643780212
"HER42PB",131.1,1266.28,45,218,611,1928.43447334946,1928.43447334946,3742.36294639672,114.506000302207
"HER42PB",131.2,1267.31,26,278,698,1938.96674830504,1938.96674830504,3752.8952213523,125.038275257783
"HER42PB",131.3,1268.35,51,288,427,1363.48972423392,1363.48972423392,3177.41819728118,-450.438748813336
"HER42PB",131.4,1269.38,71,322,522,1644.69428066096,1644.69428066096,3458.62275370821,-169.234192386299
"HER42PB",131.5,1270.41,49,351,509,1443.90156673582,1443.90156673582,3257.83003978307,-370.02690631144
"HER42PB",131.6,1271.45,59,249,701,2171.44266634496,2171.44266634496,3985.37113939222,357.514193297704
"HER42PB",131.7,1272.48,80,344,384,1300.92549341951,1300.92549341951,3114.85396646676,-513.002979627749
"HER42PB",131.8,1273.51,94,340,460,1573.43754275529,1573.43754275529,3387.36601580254,-240.49093029197
"HER42PB",131.9,1274.55,77,318,501,1630.02141812861,1630.02141812861,3443.94989117586,-183.90705491865
"HER42PB",132,1275.58,57,380,763,2074.96618472173,2074.96618472173,3888.89465776898,261.037711674469
"HER42PB",132.1,1276.61,35,326,496,1384.81150917141,1384.81150917141,3198.73998221867,-429.116963875845
"HER42PB",132.2,1277.65,75,296,689,2136.73201819156,2136.73201819156,3950.66049123881,322.803545144302
"HER42PB",132.3,1278.68,122,329,708,2367.21656628444,2367.21656628444,4181.1450393317,553.288093237184
"HER42PB",132.4,1279.71,66,422,574,1564.87986838439,1564.87986838439,3378.80834143164,-249.048604662869
"HER42PB",132.5,1280.75,101,339,914,2761.6441712025,2761.6441712025,4575.57264424975,947.715698155241
"HER42PB",132.6,1281.78,91,354,675,2076.53631644457,2076.53631644457,3890.46478949182,262.607843397309
"HER42PB",132.7,1282.81,135,427,674,2166.55777570252,2166.55777570252,3980.48624874978,352.629302655267
"HER42PB",132.8,1283.85,110,353,606,2002.0831079717,2002.0831079717,3816.01158101896,188.154634924443
"HER42PB",132.9,1284.88,110,332,944,2897.2822769977,2897.2822769977,4711.21075004496,1083.35380395044
"HER42PB",133,1285.91,227,305,761,3090.26048743316,3090.26048743316,4904.18896048041,1276.3320143859
"HER42PB",133.1,1286.95,120,322,473,1774.54434560342,1774.54434560342,3588.47281865068,-39.384127443836
"HER42PB",133.2,1287.98,100,303,584,1987.33318648822,1987.33318648822,3801.26165953548,173.404713440965
"HER42PB",133.3,1289.01,60,363,438,1298.78529150293,1298.78529150293,3112.71376455018,-515.143181544331
"HER42PB",133.4,1290.05,91,403,797,2294.62952604021,2294.62952604021,4108.55799908747,480.701052992957
"HER42PB",133.5,1291.08,143,777,1054,2520.95022779578,2520.95022779578,4334.87870084304,707.021754748525
"HER42PB",133.6,1292.11,41,358,536,1457.83845534584,1457.83845534584,3271.76692839309,-356.090017701419
"HER42PB",133.7,1293.15,40,362,400,1100.71651505428,1100.71651505428,2914.64498810154,-713.211957992975
"HER42PB",133.8,1294.18,71,406,639,1785.15303273499,1785.15303273499,3599.08150578224,-28.7754403122699
"HER42PB",133.9,1295.21,110,270,561,2042.15775934122,2042.15775934122,3856.08623238848,228.229286293967
"HER42PB",134,1296.25,111,350,675,2187.6251062223,2187.6251062223,4001.55357926955,373.696633175041
"HER42PB",134.1,1297.28,82,277,533,1813.10540625463,1813.10540625463,3627.03387930189,-0.823066792624559
"HER42PB",134.2,1298.31,99,365,397,1393.3564778434,1393.3564778434,3207.28495089066,-420.571995203855
"HER42PB",134.3,1299.35,115,337,540,1890.50844312467,1890.50844312467,3704.43691617192,76.5799700774096
"HER42PB",134.4,1300.38,26,319,484,1320.75821895861,1320.75821895861,3134.68669200587,-493.170254088644
"HER42PB",134.5,1301.41,53,292,277,986.452703023976,986.452703023976,2800.38117607123,-827.475770023281
"HER42PB",134.6,1302.44,35,242,357,1188.62258730847,1188.62258730847,3002.55106035572,-625.30588573879
"HER42PB",134.7,1303.48,29,282,302,943.948292134802,943.948292134802,2757.87676518206,-869.980180912455
"HER42PB",134.8,1304.51,0,239,370,1045.71110054713,1045.71110054713,2859.63957359439,-768.217372500123
"HER42PB",134.9,1305.54,40,221,633,1952.67995941724,1952.67995941724,3766.6084324645,138.751486369986
"HER42PB",135,1306.58,16,231,336,1057.36365521418,1057.36365521418,2871.29212826143,-756.564817833081
"HER42PB",135.1,1307.61,17,234,491,1449.6224947186,1449.6224947186,3263.55096776586,-364.305978328653
"HER42PB",135.2,1308.64,53,261,395,1342.91260554434,1342.91260554434,3156.8410785916,-471.015867502914
"HER42PB",135.3,1309.68,53,283,316,1101.95328316768,1101.95328316768,2915.88175621493,-711.975189879581
"HER42PB",135.4,1310.71,43,295,358,1134.2404174014,1134.2404174014,2948.16889044866,-679.688055645855
"HER42PB",135.5,1311.74,65,335,377,1222.15149199541,1222.15149199541,3036.07996504267,-591.776981051842
"HER42PB",135.6,1312.78,77,299,374,1343.5749667031,1343.5749667031,3157.50343975036,-470.353506344156
"HER42PB",135.7,1313.81,74,352,401,1298.04062525501,1298.04062525501,3111.96909830227,-515.887847792245
"HER42PB",135.8,1314.84,41,336,562,1564.53873232194,1564.53873232194,3378.46720536919,-249.389740725321
"HER42PB",135.9,1315.88,75,309,396,1370.37632338606,1370.37632338606,3184.30479643332,-443.552149661193
"HER42PB",136,1316.91,66,245,457,1597.05172817709,1597.05172817709,3410.98020122435,-216.876744870164
"HER42PB",136.1,1317.94,58,337,465,1405.07734884586,1405.07734884586,3219.00582189312,-408.851124201398
"HER42PB",136.2,1318.98,43,342,450,1280.05042719796,1280.05042719796,3093.97890024522,-533.878045849297
"HER42PB",136.3,1320.01,17,333,423,1093.59753558329,1093.59753558329,2907.52600863055,-720.330937463965
"HER42PB",136.4,1321.04,72,285,435,1498.17097802139,1498.17097802139,3312.09945106865,-315.757495025862
"HER42PB",136.5,1322.08,51,265,229,904.611788315777,904.611788315777,2718.54026136303,-909.31668473148
"HER42PB",136.6,1323.11,48,244,404,1371.35149041298,1371.35149041298,3185.27996346024,-442.576982634273
"HER42PB",136.7,1324.14,114,187,257,1446.86908436793,1446.86908436793,3260.79755741518,-367.059388679331
"HER42PB",136.8,1325.18,16,316,566,1482.21658170201,1482.21658170201,3296.14505474927,-331.711891345247
"HER42PB",136.9,1326.21,60,258,314,1179.57531858327,1179.57531858327,2993.50379163053,-634.353154463988
"HER42PB",137,1327.24,76,243,689,2240.29609538543,2240.29609538543,4054.22456843269,426.367622338173
"HER42PB",137.1,1328.28,45,219,375,1328.7454997482,1328.7454997482,3142.67397279546,-485.182973299056
"HER42PB",137.2,1329.31,64,246,558,1840.68124643815,1840.68124643815,3654.6097194854,26.7527733908901
"HER42PB",137.3,1330.34,50,254,462,1510.08043383176,1510.08043383176,3324.00890687902,-303.848039215492
"HER42PB",137.4,1331.38,18,160,477,1556.70302431583,1556.70302431583,3370.63149736309,-257.225448731428
"HER42PB",137.5,1332.41,33,236,454,1435.11304939455,1435.11304939455,3249.0415224418,-378.81542365271
"HER42PB",137.6,1333.44,28,215,445,1425.37949517112,1425.37949517112,3239.30796821838,-388.548977876138
"HER42PB",137.7,1334.48,53,235,477,1598.896469082,1598.896469082,3412.82494212925,-215.032003965259
"HER42PB",137.8,1335.51,24,283,469,1339.21874717895,1339.21874717895,3153.14722022621,-474.709725868302
"HER42PB",137.9,1336.54,7,199,398,1227.1724691138,1227.1724691138,3041.10094216106,-586.756003933456
"HER42PB",138,1337.58,24,270,411,1216.42491489766,1216.42491489766,3030.35338794492,-597.503558149594
"HER42PB",138.1,1338.61,31,203,516,1643.06044246104,1643.06044246104,3456.98891550829,-170.86803058622
"HER42PB",138.2,1339.64,35,220,365,1249.72545263909,1249.72545263909,3063.65392568635,-564.203020408168
"HER42PB",138.3,1340.67,28,179,583,1841.78440410044,1841.78440410044,3655.7128771477,27.8559310531848
"HER42PB",138.4,1341.71,44,279,325,1085.52824379288,1085.52824379288,2899.45671684013,-728.400229254381
"HER42PB",138.5,1342.74,45,279,467,1450.42434874618,1450.42434874618,3264.35282179344,-363.504124301074
"HER42PB",138.6,1343.77,47,237,323,1173.97364911559,1173.97364911559,2987.90212216284,-639.954823931668
"HER42PB",138.7,1344.81,0,236,425,1190.60525443448,1190.60525443448,3004.53372748173,-623.323218612779
"HER42PB",138.8,1345.84,46,230,459,1526.29793709977,1526.29793709977,3340.22641014702,-287.630535947489
"HER42PB",138.9,1346.87,71,282,572,1845.60348298803,1845.60348298803,3659.53195603528,31.6750099407693
"HER42PB",139,1347.91,40,250,580,1764.58986300447,1764.58986300447,3578.51833605172,-49.3386100427908
"HER42PB",139.1,1348.94,24,281,484,1380.92907649356,1380.92907649356,3194.85754954081,-432.999396553701
"HER42PB",139.2,1349.97,59,303,419,1356.84608776149,1356.84608776149,3170.77456080875,-457.082385285765
"HER42PB",139.3,1351.01,21,264,326,996.691690596043,996.691690596043,2810.6201636433,-817.236782451214
"HER42PB",139.4,1352.04,29,247,390,1231.83748113278,1231.83748113278,3045.76595418004,-582.090991914474
"HER42PB",139.5,1353.07,32,184,474,1577.11829244483,1577.11829244483,3391.04676549209,-236.810180602428
"HER42PB",139.6,1354.11,46,266,370,1234.01931542757,1234.01931542757,3047.94778847483,-579.909157619682
"HER42PB",139.7,1355.14,17,220,372,1174.16034388822,1174.16034388822,2988.08881693547,-639.768129159041
"HER42PB",139.8,1356.17,53,213,477,1639.73381812574,1639.73381812574,3453.662291173,-174.194654921516
"HER42PB",139.9,1357.21,53,286,324,1116.6500700395,1116.6500700395,2930.57854308675,-697.278403007759
"HER42PB",140,1358.24,55,271,363,1253.65449073574,1253.65449073574,3067.582963783,-560.273982311515
"HER42PB",140.1,1359.26,7,227,462,1337.32179153497,1337.32179153497,3151.25026458223,-476.606681512285
"HER42PB",140.2,1360.27,37,240,527,1633.34367640377,1633.34367640377,3447.27214945102,-180.584796643489
"HER42PB",140.3,1361.29,45,242,384,1308.85061338884,1308.85061338884,3122.7790864361,-505.077859658413
"HER42PB",140.4,1362.3,59,265,438,1475.5139282002,1475.5139282002,3289.44240124746,-338.414544847054
"HER42PB",140.5,1363.32,48,265,272,997.989365774099,997.989365774099,2811.91783882136,-815.939107273157
"HER42PB",140.6,1364.34,0,217,424,1223.34068452731,1223.34068452731,3037.26915757456,-590.587788519951
"HER42PB",140.7,1365.35,29,188,564,1782.13080553515,1782.13080553515,3596.05927858241,-31.7976675121029
"HER42PB",140.8,1366.37,47,289,469,1447.29467815681,1447.29467815681,3261.22315120407,-366.633794890442
"HER42PB",140.9,1367.39,41,159,512,1766.43429101725,1766.43429101725,3580.3627640645,-47.4941820300105
"HER42PB",141,1368.4,15,166,636,1932.79312910378,1932.79312910378,3746.72160215103,118.864656056519
"HER42PB",141.1,1369.42,37,195,581,1853.66685256604,1853.66685256604,3667.59532561329,39.7383795187793
"HER42PB",141.2,1370.43,36,175,437,1520.82923130805,1520.82923130805,3334.75770435531,-293.099241739208
"HER42PB",141.3,1371.45,30,187,324,1181.20475092837,1181.20475092837,2995.13322397563,-632.723722118885
"HER42PB",141.4,1372.47,25,227,367,1189.96622113018,1189.96622113018,3003.89469417744,-623.962251917074
"HER42PB",141.5,1373.48,21,206,351,1167.68353101695,1167.68353101695,2981.61200406421,-646.244942030304
"HER42PB",141.6,1374.5,50,217,485,1637.02478927556,1637.02478927556,3450.95326232282,-176.903683771694
"HER42PB",141.7,1375.51,62,295,484,1551.90292528284,1551.90292528284,3365.8313983301,-262.025547764414
"HER42PB",141.8,1376.53,37,268,419,1307.78439865705,1307.78439865705,3121.71287170431,-506.144074390202
"HER42PB",141.9,1377.55,49,266,257,963.318470459067,963.318470459067,2777.24694350632,-850.61000258819
"HER42PB",142,1378.56,33,191,332,1209.59486724549,1209.59486724549,3023.52334029275,-604.333605801766
"HER42PB",142.1,1379.58,13,242,359,1079.65876743343,1079.65876743343,2893.58724048069,-734.269705613827
"HER42PB",142.2,1380.59,34,227,302,1071.95761905024,1071.95761905024,2885.8860920975,-741.970853997015
"HER42PB",142.3,1381.61,0,202,393,1172.65545599093,1172.65545599093,2986.58392903819,-641.273017056325
"HER42PB",142.4,1382.63,47,207,288,1140.99930951105,1140.99930951105,2954.92778255831,-672.929163536202
"HER42PB",142.5,1383.64,19,166,293,1084.64188174873,1084.64188174873,2898.57035479599,-729.286591298525
"HER42PB",142.6,1384.66,16,150,133,693.481873641148,693.481873641148,2507.4103466884,-1120.44659940611
"HER42PB",142.7,1385.67,9,150,346,1196.76890875077,1196.76890875077,3010.69738179803,-617.159564296486
"HER42PB",142.8,1386.69,0,136,411,1340.76491476764,1340.76491476764,3154.6933878149,-473.163558279618
"HER42PB",142.9,1387.71,68,211,296,1262.68686133007,1262.68686133007,3076.61533437732,-551.241611717191
"HER42PB",143,1388.72,21,164,291,1093.65437067615,1093.65437067615,2907.5828437234,-720.274102371108
"HER42PB",143.1,1389.74,11,130,72,550.166220414659,550.166220414659,2364.09469346192,-1263.7622526326
"HER42PB",143.2,1390.76,16,214,263,903.996952448394,903.996952448394,2717.92542549565,-909.931520598863
"HER42PB",143.3,1391.77,39,173,139,785.200808482183,785.200808482183,2599.12928152944,-1028.72766456507
"HER42PB",143.4,1392.79,30,236,339,1128.24668018702,1128.24668018702,2942.17515323428,-685.681792860235
"HER42PB",143.5,1393.8,22,253,261,857.636236148244,857.636236148244,2671.5647091955,-956.292236899012
"HER42PB",143.6,1394.82,0,206,204,686.457661160023,686.457661160023,2500.38613420728,-1127.47081188723
"HER42PB",143.7,1395.84,47,277,403,1302.37908645029,1302.37908645029,3116.30755949755,-511.549386596964
"HER42PB",143.8,1396.85,38,296,223,764.487632615896,764.487632615896,2578.41610566315,-1049.44084043136
"HER42PB",143.9,1397.87,46,318,464,1375.61448860409,1375.61448860409,3189.54296165135,-438.313984443164
"HER42PB",144,1398.88,36,222,362,1243.59658861602,1243.59658861602,3057.52506166328,-570.331884431235
"HER42PB",144.1,1399.9,48,210,482,1632.05254091401,1632.05254091401,3445.98101396127,-181.875932133242
"HER42PB",144.2,1400.92,0,198,401,1200.34594483122,1200.34594483122,3014.27441787847,-613.582528216039
"HER42PB",144.3,1401.93,15,259,542,1522.04270086622,1522.04270086622,3335.97117391348,-291.885772181036
"HER42PB",144.4,1402.95,43,177,480,1662.32623110183,1662.32623110183,3476.25470414909,-151.602241945427
"HER42PB",144.5,1403.96,23,239,356,1129.45983685307,1129.45983685307,2943.38830990033,-684.468636194188
"HER42PB",144.6,1404.98,32,219,430,1400.68944302468,1400.68944302468,3214.61791607193,-413.239030022578
"HER42PB",144.7,1406,21,202,252,924.322739520241,924.322739520241,2738.2512125675,-889.605733527016
"HER42PB",144.8,1407.01,0,231,305,895.903725823063,895.903725823063,2709.83219887032,-918.024747224194
"HER42PB",144.9,1408.03,38,297,454,1347.79817226116,1347.79817226116,3161.72664530841,-466.1303007861
"HER42PB",145,1409.05,18,244,307,970.136379598098,970.136379598098,2784.06485264535,-843.792093449159
"HER42PB",145.1,1410.06,0,356,333,734.802640533139,734.802640533139,2548.7311135804,-1079.12583251412
"HER42PB",145.2,1411.08,16,296,311,873.378112824802,873.378112824802,2687.30658587206,-940.550360222455
"HER42PB",145.3,1412.09,29,288,491,1411.58365558219,1411.58365558219,3225.51212862945,-402.344817465066
"HER42PB",145.4,1413.11,19,238,502,1480.42898878209,1480.42898878209,3294.35746182934,-333.499484265171
"HER42PB",145.5,1414.13,19,277,429,1223.11267026859,1223.11267026859,3037.04114331585,-590.815802778663
"HER42PB",145.6,1415.14,0,210,242,775.293890969287,775.293890969287,2589.22236401654,-1038.63458207797
"HER42PB",145.7,1416.16,30,251,257,892.681491171239,892.681491171239,2706.6099642185,-921.246981876018
"HER42PB",145.8,1417.17,0,244,288,828.70834291487,828.70834291487,2642.63681596213,-985.220130132386
"HER42PB",145.9,1418.19,0,228,349,1012.93279481595,1012.93279481595,2826.86126786321,-800.995678231307
"HER42PB",146,1419.21,9,215,270,883.590700032547,883.590700032547,2697.5191730798,-930.33777301471
"HER42PB",146.1,1420.22,29,179,193,859.023675976338,859.023675976338,2672.95214902359,-954.904797070918
"HER42PB",146.2,1421.24,15,209,257,892.895840063779,892.895840063779,2706.82431311104,-921.032632983478
"HER42PB",146.3,1422.25,22,211,415,1325.70963648144,1325.70963648144,3139.63810952869,-488.218836565821
